LAT,LON,YEAR,MO,DY,PRECTOTCORR,T2M,ALLSKY_KT,ALLSKY_SFC_SW_DWN,RH2M
9.5,-72.5,2022,2,12,0.0,29.76,0.43,4.17,52.36
10.5,-72.5,2022,2,12,0.0,24.14,0.54,5.11,68.03
11.5,-72.5,2022,2,12,0.02,28.18,0.57,5.35,62.57
7.5,-72.5,2022,2,13,0.0,17.77,0.5,4.89,73.72
8.5,-72.5,2022,2,13,0.0,30.86,0.49,4.74,49.76
9.5,-72.5,2022,2,13,0.0,30.52,0.59,5.72,50.94
10.5,-72.5,2022,2,13,0.0,24.72,0.56,5.38,64.84
11.5,-72.5,2022,2,13,0.0,28.27,0.67,6.3,58.41
7.5,-72.5,2022,2,14,0.83,18.72,0.49,4.77,67.0
8.5,-72.5,2022,2,14,0.08,30.01,0.46,4.5,51.86
9.5,-72.5,2022,2,14,0.0,30.03,0.52,4.97,52.3
10.5,-72.5,2022,2,14,0.0,24.45,0.47,4.47,66.35
11.5,-72.5,2022,2,14,0.01,28.48,0.55,5.23,58.92
7.5,-72.5,2022,2,15,0.29,17.11,0.37,3.63,78.63
8.5,-72.5,2022,2,15,0.07,28.0,0.29,2.81,56.93
9.5,-72.5,2022,2,15,0.0,29.56,0.43,4.18,49.54
10.5,-72.5,2022,2,15,0.0,23.69,0.55,5.23,66.34
11.5,-72.5,2022,2,15,0.0,28.1,0.62,5.86,59.39
7.5,-72.5,2022,2,16,0.0,16.75,0.47,4.68,78.46
8.5,-72.5,2022,2,16,0.0,30.59,0.47,4.57,46.52
9.5,-72.5,2022,2,16,0.0,30.41,0.52,5.04,48.43
10.5,-72.5,2022,2,16,0.0,24.31,0.55,5.26,64.96
11.5,-72.5,2022,2,16,0.0,28.37,0.65,6.2,62.36
7.5,-72.5,2022,2,17,0.0,17.56,0.42,4.17,79.77
8.5,-72.5,2022,2,17,0.0,30.84,0.49,4.84,47.62
9.5,-72.5,2022,2,17,0.0,30.71,0.52,5.02,49.42
10.5,-72.5,2022,2,17,0.0,24.38,0.54,5.2,67.01
11.5,-72.5,2022,2,17,0.0,28.53,0.67,6.4,61.53
7.5,-72.5,2022,2,18,0.46,17.88,0.34,3.33,74.8
8.5,-72.5,2022,2,18,0.05,30.09,0.35,3.46,48.83
9.5,-72.5,2022,2,18,0.0,29.95,0.48,4.67,49.73
10.5,-72.5,2022,2,18,0.0,24.26,0.51,4.91,62.43
11.5,-72.5,2022,2,18,0.0,28.38,0.63,6.04,57.29
7.5,-72.5,2022,2,19,0.63,17.4,0.29,2.84,79.78
8.5,-72.5,2022,2,19,0.11,29.08,0.43,4.28,52.68
9.5,-72.5,2022,2,19,0.0,30.02,0.53,5.2,48.59
10.5,-72.5,2022,2,19,0.0,23.83,0.58,5.59,64.06
11.5,-72.5,2022,2,19,0.0,28.69,0.67,6.45,57.61
7.5,-72.5,2022,2,20,0.14,17.99,0.35,3.44,73.34
8.5,-72.5,2022,2,20,0.01,29.13,0.4,3.99,48.6
9.5,-72.5,2022,2,20,0.0,29.52,0.63,6.14,48.31
10.5,-72.5,2022,2,20,0.0,23.83,0.67,6.56,63.21
11.5,-72.5,2022,2,20,0.01,28.54,0.67,6.49,56.34
7.5,-72.5,2022,2,21,0.0,17.41,0.38,3.81,69.68
8.5,-72.5,2022,2,21,0.0,28.82,0.43,4.25,51.11
9.5,-72.5,2022,2,21,0.0,29.35,0.54,5.29,50.68
10.5,-72.5,2022,2,21,0.0,23.52,0.58,5.62,66.08
11.5,-72.5,2022,2,21,0.01,28.08,0.66,6.34,58.64
7.5,-72.5,2022,2,22,0.0,18.05,0.38,3.82,68.96
8.5,-72.5,2022,2,22,0.0,29.9,0.46,4.52,46.7
9.5,-72.5,2022,2,22,0.0,29.9,0.48,4.76,48.24
10.5,-72.5,2022,2,22,0.0,23.78,0.54,5.27,64.24
11.5,-72.5,2022,2,22,0.0,28.29,0.67,6.49,58.27
7.5,-72.5,2022,2,23,0.0,18.65,0.32,3.21,72.24
8.5,-72.5,2022,2,23,0.0,29.67,0.29,2.86,49.23
9.5,-72.5,2022,2,23,0.0,29.92,0.41,4.06,49.66
10.5,-72.5,2022,2,23,0.0,23.65,0.52,5.13,66.59
11.5,-72.5,2022,2,23,0.0,28.62,0.57,5.55,56.33
7.5,-72.5,2022,2,24,0.0,17.94,0.21,2.15,78.78
8.5,-72.5,2022,2,24,0.0,28.98,0.3,3.02,51.26
9.5,-72.5,2022,2,24,0.0,29.76,0.49,4.82,48.95
10.5,-72.5,2022,2,24,0.0,23.65,0.48,4.73,64.62
11.5,-72.5,2022,2,24,0.0,28.49,0.62,6.0,56.14
7.5,-72.5,2022,2,25,0.0,18.1,0.36,3.58,76.01
8.5,-72.5,2022,2,25,0.0,29.0,0.36,3.62,52.09
9.5,-72.5,2022,2,25,0.0,29.72,0.5,4.94,50.27
10.5,-72.5,2022,2,25,0.0,24.11,0.53,5.19,64.11
11.5,-72.5,2022,2,25,0.0,28.51,0.62,6.07,55.59
7.5,-72.5,2022,2,26,10.14,17.33,0.28,2.78,83.02
8.5,-72.5,2022,2,26,1.73,29.11,0.37,3.69,55.61
9.5,-72.5,2022,2,26,0.05,29.65,0.51,5.08,51.57
10.5,-72.5,2022,2,26,0.0,23.45,0.52,5.09,67.01
11.5,-72.5,2022,2,26,0.0,28.64,0.64,6.31,56.27
7.5,-72.5,2022,2,27,9.94,17.06,0.15,1.55,87.7
8.5,-72.5,2022,2,27,1.24,28.38,0.21,2.12,61.11
9.5,-72.5,2022,2,27,0.03,30.49,0.3,2.98,51.87
10.5,-72.5,2022,2,27,0.0,24.71,0.44,4.39,67.59
11.5,-72.5,2022,2,27,0.02,29.14,0.57,5.62,60.98
7.5,-72.5,2022,2,28,1.45,17.67,0.27,2.75,82.21
8.5,-72.5,2022,2,28,0.19,30.77,0.45,4.51,52.08
9.5,-72.5,2022,2,28,0.0,31.92,0.35,3.53,47.8
10.5,-72.5,2022,2,28,0.02,26.0,0.3,3.0,64.82
11.5,-72.5,2022,2,28,0.21,29.64,0.45,4.38,62.02
7.5,-72.5,2022,3,1,2.09,17.85,0.37,3.77,84.03
8.5,-72.5,2022,3,1,0.34,30.66,0.48,4.82,51.47
9.5,-72.5,2022,3,1,4.5,30.34,0.41,4.1,56.77
10.5,-72.5,2022,3,1,3.7,25.44,0.38,3.77,69.62
11.5,-72.5,2022,3,1,0.29,29.39,0.55,5.38,64.9
7.5,-72.5,2022,3,2,1.15,17.59,0.31,3.18,84.95
8.5,-72.5,2022,3,2,0.96,27.78,0.32,3.22,70.78
9.5,-72.5,2022,3,2,2.71,28.58,0.34,3.41,70.39
10.5,-72.5,2022,3,2,3.93,24.63,0.36,3.58,74.94
11.5,-72.5,2022,3,2,1.34,29.33,0.45,4.44,63.57
7.5,-72.5,2022,3,3,1.21,18.34,0.43,4.34,79.87
8.5,-72.5,2022,3,3,0.2,29.05,0.43,4.34,63.53
9.5,-72.5,2022,3,3,0.01,29.89,0.35,3.49,59.23
10.5,-72.5,2022,3,3,0.07,25.57,0.57,5.7,66.18
11.5,-72.5,2022,3,3,0.74,29.35,0.63,6.24,61.53
7.5,-72.5,2022,3,4,0.72,18.5,0.31,3.13,77.8
8.5,-72.5,2022,3,4,0.09,29.81,0.27,2.74,56.8
9.5,-72.5,2022,3,4,0.0,29.91,0.39,3.98,55.21
10.5,-72.5,2022,3,4,0.0,24.08,0.56,5.64,70.18
11.5,-72.5,2022,3,4,0.44,29.28,0.66,6.54,62.0
7.5,-72.5,2022,3,5,1.29,18.13,0.37,3.76,83.34
8.5,-72.5,2022,3,5,0.14,27.29,0.42,4.3,66.78
9.5,-72.5,2022,3,5,0.0,29.59,0.47,4.76,56.09
10.5,-72.5,2022,3,5,0.0,24.9,0.49,4.93,66.4
11.5,-72.5,2022,3,5,0.94,28.64,0.61,6.04,64.25
7.5,-72.5,2022,3,6,3.29,18.17,0.22,2.29,81.64
8.5,-72.5,2022,3,6,0.65,28.82,0.26,2.67,60.33
9.5,-72.5,2022,3,6,0.01,29.95,0.44,4.4,53.78
10.5,-72.5,2022,3,6,0.0,24.29,0.56,5.66,66.44
11.5,-72.5,2022,3,6,0.59,28.59,0.61,6.14,60.04
7.5,-72.5,2022,3,7,2.68,16.87,0.41,4.15,86.82
8.5,-72.5,2022,3,7,0.2,29.62,0.51,5.19,48.63
9.5,-72.5,2022,3,7,0.0,29.23,0.56,5.71,50.04
10.5,-72.5,2022,3,7,0.0,24.18,0.6,6.0,63.27
11.5,-72.5,2022,3,7,0.19,28.58,0.66,6.65,56.88
7.5,-72.5,2022,3,8,0.28,17.83,0.39,4.04,77.01
8.5,-72.5,2022,3,8,0.05,29.83,0.5,5.13,49.51
9.5,-72.5,2022,3,8,0.0,29.74,0.58,5.93,51.19
10.5,-72.5,2022,3,8,0.0,24.49,0.64,6.5,64.84
11.5,-72.5,2022,3,8,0.17,28.75,0.67,6.7,57.82
7.5,-72.5,2022,3,9,0.01,17.54,0.31,3.15,79.94
8.5,-72.5,2022,3,9,0.0,29.68,0.47,4.83,53.46
9.5,-72.5,2022,3,9,0.0,29.55,0.54,5.49,53.67
10.5,-72.5,2022,3,9,0.0,24.93,0.55,5.56,64.27
11.5,-72.5,2022,3,9,1.89,28.6,0.65,6.5,61.33
7.5,-72.5,2022,3,10,0.99,17.55,0.34,3.52,82.19
8.5,-72.5,2022,3,10,0.09,29.14,0.4,4.08,56.47
9.5,-72.5,2022,3,10,0.75,30.08,0.46,4.66,53.2
10.5,-72.5,2022,3,10,0.99,25.22,0.43,4.34,67.37
11.5,-72.5,2022,3,10,5.1,28.88,0.59,5.9,64.47
7.5,-72.5,2022,3,11,0.85,17.2,0.32,3.26,86.46
8.5,-72.5,2022,3,11,0.29,27.39,0.41,4.17,65.2
9.5,-72.5,2022,3,11,0.53,28.99,0.37,3.78,59.07
10.5,-72.5,2022,3,11,0.38,25.32,0.4,4.02,67.12
11.5,-72.5,2022,3,11,3.54,28.56,0.48,4.85,67.35
7.5,-72.5,2022,3,12,1.76,17.47,0.39,4.0,85.81
8.5,-72.5,2022,3,12,2.57,26.3,0.49,5.05,74.4
9.5,-72.5,2022,3,12,21.4,28.77,0.55,5.65,67.94
10.5,-72.5,2022,3,12,19.52,24.74,0.5,5.11,76.08
11.5,-72.5,2022,3,12,16.43,28.45,0.58,5.89,69.61
7.5,-72.5,2022,3,13,0.58,17.73,0.38,3.92,83.83
8.5,-72.5,2022,3,13,1.74,26.02,0.38,3.9,78.26
9.5,-72.5,2022,3,13,13.06,26.3,0.38,3.84,82.5
10.5,-72.5,2022,3,13,18.3,22.71,0.46,4.69,81.21
11.5,-72.5,2022,3,13,7.07,26.7,0.61,6.17,76.91
7.5,-72.5,2022,3,14,1.01,17.51,0.33,3.42,85.95
8.5,-72.5,2022,3,14,0.15,28.11,0.3,3.11,60.68
9.5,-72.5,2022,3,14,0.04,27.85,0.51,5.25,63.59
10.5,-72.5,2022,3,14,0.36,23.16,0.69,7.0,74.25
11.5,-72.5,2022,3,14,0.83,28.01,0.64,6.53,65.02
7.5,-72.5,2022,3,15,0.22,18.43,0.34,3.5,76.91
8.5,-72.5,2022,3,15,0.06,28.99,0.34,3.5,57.62
9.5,-72.5,2022,3,15,0.0,28.42,0.53,5.43,62.44
10.5,-72.5,2022,3,15,0.0,24.24,0.62,6.34,67.97
11.5,-72.5,2022,3,15,1.76,27.82,0.65,6.61,65.29
7.5,-72.5,2022,3,16,0.71,18.42,0.48,5.01,75.42
8.5,-72.5,2022,3,16,0.14,30.72,0.48,4.91,51.35
9.5,-72.5,2022,3,16,0.18,29.51,0.59,6.06,59.48
10.5,-72.5,2022,3,16,0.16,24.71,0.54,5.57,69.5
11.5,-72.5,2022,3,16,1.7,28.37,0.67,6.82,65.82
7.5,-72.5,2022,3,17,0.54,19.16,0.42,4.38,76.56
8.5,-72.5,2022,3,17,0.04,31.38,0.43,4.43,51.97
9.5,-72.5,2022,3,17,0.01,30.31,0.54,5.56,58.12
10.5,-72.5,2022,3,17,0.03,25.25,0.51,5.27,68.74
11.5,-72.5,2022,3,17,0.03,28.96,0.59,6.01,60.78
7.5,-72.5,2022,3,18,0.0,18.67,0.38,3.98,74.15
8.5,-72.5,2022,3,18,0.0,30.67,0.36,3.7,52.13
9.5,-72.5,2022,3,18,0.0,29.54,0.48,4.95,56.97
10.5,-72.5,2022,3,18,0.0,24.41,0.52,5.32,66.15
11.5,-72.5,2022,3,18,0.01,28.51,0.69,7.07,58.67
7.5,-72.5,2022,3,19,10.28,18.33,0.52,5.35,78.39
8.5,-72.5,2022,3,19,1.49,31.03,0.44,4.52,50.82
9.5,-72.5,2022,3,19,0.04,30.11,0.49,5.07,55.76
10.5,-72.5,2022,3,19,0.0,25.0,0.46,4.76,67.83
11.5,-72.5,2022,3,19,0.05,28.65,0.56,5.71,61.5
7.5,-72.5,2022,3,20,5.89,18.31,0.39,4.01,82.85
8.5,-72.5,2022,3,20,0.67,30.93,0.38,3.91,53.89
9.5,-72.5,2022,3,20,0.02,30.25,0.47,4.89,57.04
10.5,-72.5,2022,3,20,0.0,24.56,0.46,4.75,70.49
11.5,-72.5,2022,3,20,0.06,28.97,0.52,5.3,62.95
7.5,-72.5,2022,3,21,0.46,18.78,0.41,4.24,79.71
8.5,-72.5,2022,3,21,0.12,30.32,0.42,4.39,55.85
9.5,-72.5,2022,3,21,0.0,29.82,0.48,5.02,58.94
10.5,-72.5,2022,3,21,0.0,24.55,0.51,5.22,71.07
11.5,-72.5,2022,3,21,0.09,28.45,0.58,5.95,63.72
7.5,-72.5,2022,3,22,0.38,18.2,0.35,3.67,80.16
8.5,-72.5,2022,3,22,0.07,30.27,0.39,4.04,54.38
9.5,-72.5,2022,3,22,0.0,29.45,0.52,5.34,57.94
10.5,-72.5,2022,3,22,0.0,24.26,0.56,5.74,66.42
11.5,-72.5,2022,3,22,0.0,28.44,0.67,6.88,57.14
7.5,-72.5,2022,3,23,5.86,18.01,0.45,4.68,74.7
8.5,-72.5,2022,3,23,0.82,30.93,0.57,5.94,44.84
9.5,-72.5,2022,3,23,0.02,30.06,0.63,6.55,50.4
10.5,-72.5,2022,3,23,0.0,24.91,0.64,6.63,64.82
11.5,-72.5,2022,3,23,0.0,28.66,0.72,7.39,60.84
7.5,-72.5,2022,3,24,0.98,17.96,0.44,4.58,71.97
8.5,-72.5,2022,3,24,0.13,31.97,0.5,5.19,44.19
9.5,-72.5,2022,3,24,0.0,30.29,0.58,6.05,52.07
10.5,-72.5,2022,3,24,0.0,24.99,0.65,6.72,63.48
11.5,-72.5,2022,3,24,0.0,28.68,0.71,7.35,58.86
7.5,-72.5,2022,3,25,3.41,18.09,0.43,4.49,78.2
8.5,-72.5,2022,3,25,0.5,31.31,0.57,5.92,47.2
9.5,-72.5,2022,3,25,0.01,30.37,0.61,6.39,53.21
10.5,-72.5,2022,3,25,0.0,25.81,0.57,5.9,64.55
11.5,-72.5,2022,3,25,0.0,29.26,0.64,6.62,60.66
7.5,-72.5,2022,3,26,1.68,18.58,0.35,3.7,82.03
8.5,-72.5,2022,3,26,0.16,32.39,0.52,5.4,47.08
9.5,-72.5,2022,3,26,0.0,31.03,0.57,5.93,54.72
10.5,-72.5,2022,3,26,0.0,26.36,0.5,5.23,65.75
11.5,-72.5,2022,3,26,0.01,29.75,0.56,5.76,62.21
7.5,-72.5,2022,3,27,0.55,18.97,0.23,2.43,79.99
8.5,-72.5,2022,3,27,0.16,30.93,0.38,3.92,56.35
9.5,-72.5,2022,3,27,0.0,30.6,0.45,4.66,58.84
10.5,-72.5,2022,3,27,0.0,26.23,0.38,3.91,65.7
11.5,-72.5,2022,3,27,0.09,29.31,0.42,4.32,63.9
7.5,-72.5,2022,3,28,0.24,18.17,0.32,3.37,79.93
8.5,-72.5,2022,3,28,0.03,31.82,0.35,3.62,47.71
9.5,-72.5,2022,3,28,0.0,31.43,0.36,3.8,51.89
10.5,-72.5,2022,3,28,0.0,25.54,0.33,3.46,66.51
11.5,-72.5,2022,3,28,0.06,29.16,0.47,4.9,62.54
7.5,-72.5,2022,3,29,1.69,18.45,0.44,4.59,78.02
8.5,-72.5,2022,3,29,0.21,31.94,0.41,4.23,47.08
9.5,-72.5,2022,3,29,0.0,31.52,0.45,4.74,51.21
10.5,-72.5,2022,3,29,0.0,25.86,0.41,4.27,66.11
11.5,-72.5,2022,3,29,0.06,29.31,0.44,4.55,62.46
7.5,-72.5,2022,3,30,0.18,19.02,0.35,3.62,73.45
8.5,-72.5,2022,3,30,0.09,32.2,0.43,4.48,46.89
9.5,-72.5,2022,3,30,0.0,31.52,0.43,4.53,51.07
10.5,-72.5,2022,3,30,0.0,24.87,0.43,4.52,68.19
11.5,-72.5,2022,3,30,0.04,28.83,0.52,5.46,61.54
7.5,-72.5,2022,3,31,0.9,18.32,0.29,3.01,69.34
8.5,-72.5,2022,3,31,0.14,32.33,0.36,3.79,41.66
9.5,-72.5,2022,3,31,0.0,31.15,0.4,4.2,48.88
10.5,-72.5,2022,3,31,0.0,25.48,0.5,5.24,64.95
11.5,-72.5,2022,3,31,0.01,29.31,0.57,5.91,58.99
7.5,-72.5,2022,4,1,0.2,18.62,0.37,3.89,69.33
8.5,-72.5,2022,4,1,0.03,33.03,0.45,4.73,40.48
9.5,-72.5,2022,4,1,0.19,31.91,0.45,4.74,46.36
10.5,-72.5,2022,4,1,0.24,26.19,0.4,4.16,63.13
11.5,-72.5,2022,4,1,0.12,29.9,0.47,4.95,59.23
7.5,-72.5,2022,4,2,0.0,18.89,0.41,4.34,72.28
8.5,-72.5,2022,4,2,0.04,33.1,0.46,4.81,42.72
9.5,-72.5,2022,4,2,0.29,32.1,0.52,5.45,49.1
10.5,-72.5,2022,4,2,0.33,26.18,0.42,4.43,66.36
11.5,-72.5,2022,4,2,0.43,29.7,0.55,5.76,62.65
7.5,-72.5,2022,4,3,17.38,19.08,0.42,4.45,77.21
8.5,-72.5,2022,4,3,2.08,32.93,0.46,4.78,46.31
9.5,-72.5,2022,4,3,0.14,31.98,0.52,5.4,49.53
10.5,-72.5,2022,4,3,0.03,25.82,0.46,4.82,66.19
11.5,-72.5,2022,4,3,0.57,29.42,0.49,5.1,62.97
7.5,-72.5,2022,4,4,20.9,18.67,0.42,4.37,85.48
8.5,-72.5,2022,4,4,28.7,30.2,0.52,5.49,61.03
9.5,-72.5,2022,4,4,10.29,31.08,0.52,5.45,55.71
10.5,-72.5,2022,4,4,3.3,25.85,0.41,4.29,68.5
11.5,-72.5,2022,4,4,0.49,29.72,0.48,4.99,62.25
7.5,-72.5,2022,4,5,14.96,17.99,0.4,4.18,87.11
8.5,-72.5,2022,4,5,8.96,27.86,0.47,4.93,79.48
9.5,-72.5,2022,4,5,8.89,28.4,0.5,5.22,76.14
10.5,-72.5,2022,4,5,2.26,24.89,0.38,3.97,74.98
11.5,-72.5,2022,4,5,0.48,29.57,0.36,3.82,62.88
7.5,-72.5,2022,4,6,8.0,18.6,0.44,4.61,83.53
8.5,-72.5,2022,4,6,1.24,29.14,0.54,5.65,72.36
9.5,-72.5,2022,4,6,0.47,30.6,0.53,5.58,64.22
10.5,-72.5,2022,4,6,0.36,26.45,0.46,4.82,67.32
11.5,-72.5,2022,4,6,0.7,29.52,0.51,5.32,62.93
7.5,-72.5,2022,4,7,4.03,18.02,0.28,2.98,85.5
8.5,-72.5,2022,4,7,1.48,29.33,0.45,4.7,70.72
9.5,-72.5,2022,4,7,16.26,29.1,0.48,5.08,71.4
10.5,-72.5,2022,4,7,13.3,24.86,0.44,4.57,75.32
11.5,-72.5,2022,4,7,1.48,29.71,0.45,4.72,62.66
7.5,-72.5,2022,4,8,0.47,18.12,0.3,3.16,85.43
8.5,-72.5,2022,4,8,3.33,28.79,0.41,4.35,73.73
9.5,-72.5,2022,4,8,20.3,28.83,0.41,4.32,73.37
10.5,-72.5,2022,4,8,26.26,24.57,0.47,4.97,76.88
11.5,-72.5,2022,4,8,9.4,28.81,0.59,6.23,67.8
7.5,-72.5,2022,4,9,1.53,18.31,0.36,3.82,83.88
8.5,-72.5,2022,4,9,0.26,29.98,0.5,5.25,64.76
9.5,-72.5,2022,4,9,0.03,30.47,0.49,5.19,59.47
10.5,-72.5,2022,4,9,0.36,25.73,0.46,4.87,68.35
11.5,-72.5,2022,4,9,1.05,29.35,0.6,6.26,62.27
7.5,-72.5,2022,4,10,0.61,18.64,0.43,4.48,82.96
8.5,-72.5,2022,4,10,0.14,29.33,0.45,4.76,65.16
9.5,-72.5,2022,4,10,0.0,28.95,0.52,5.5,63.5
10.5,-72.5,2022,4,10,0.0,23.99,0.52,5.51,71.46
11.5,-72.5,2022,4,10,0.5,29.11,0.57,5.99,61.84
7.5,-72.5,2022,4,11,0.0,18.75,0.31,3.23,82.19
8.5,-72.5,2022,4,11,0.0,29.66,0.41,4.27,61.9
9.5,-72.5,2022,4,11,0.0,30.13,0.49,5.14,57.96
10.5,-72.5,2022,4,11,0.0,25.38,0.46,4.83,68.35
11.5,-72.5,2022,4,11,0.81,29.52,0.56,5.92,60.92
7.5,-72.5,2022,4,12,0.49,18.65,0.4,4.18,80.71
8.5,-72.5,2022,4,12,0.09,31.18,0.45,4.75,58.32
9.5,-72.5,2022,4,12,0.0,31.11,0.49,5.1,56.59
10.5,-72.5,2022,4,12,0.0,26.11,0.45,4.77,67.78
11.5,-72.5,2022,4,12,1.92,29.38,0.51,5.34,64.69
7.5,-72.5,2022,4,13,0.38,18.75,0.38,3.97,81.25
8.5,-72.5,2022,4,13,0.07,31.92,0.55,5.74,53.18
9.5,-72.5,2022,4,13,0.35,30.98,0.59,6.21,57.18
10.5,-72.5,2022,4,13,0.7,26.02,0.53,5.56,66.36
11.5,-72.5,2022,4,13,1.3,29.29,0.63,6.67,63.05
7.5,-72.5,2022,4,14,0.05,18.77,0.43,4.5,72.35
8.5,-72.5,2022,4,14,1.13,31.52,0.51,5.3,52.13
9.5,-72.5,2022,4,14,10.36,28.91,0.49,5.17,69.73
10.5,-72.5,2022,4,14,12.27,25.14,0.47,4.98,73.02
11.5,-72.5,2022,4,14,4.23,29.19,0.57,5.99,64.23
7.5,-72.5,2022,4,15,0.09,18.14,0.36,3.81,85.15
8.5,-72.5,2022,4,15,1.64,31.03,0.43,4.53,59.57
9.5,-72.5,2022,4,15,16.28,29.08,0.5,5.3,71.03
10.5,-72.5,2022,4,15,15.99,25.65,0.43,4.53,73.09
11.5,-72.5,2022,4,15,6.1,28.99,0.49,5.18,67.42
7.5,-72.5,2022,4,16,1.72,17.87,0.3,3.19,86.96
8.5,-72.5,2022,4,16,0.76,31.83,0.52,5.45,55.49
9.5,-72.5,2022,4,16,5.45,30.01,0.52,5.49,67.72
10.5,-72.5,2022,4,16,10.55,26.17,0.45,4.78,70.2
11.5,-72.5,2022,4,16,44.44,29.48,0.58,6.14,69.31
7.5,-72.5,2022,4,17,1.12,18.25,0.22,2.28,83.14
8.5,-72.5,2022,4,17,2.16,29.64,0.29,3.07,68.59
9.5,-72.5,2022,4,17,18.31,29.19,0.43,4.53,73.92
10.5,-72.5,2022,4,17,14.93,24.68,0.58,6.11,79.51
11.5,-72.5,2022,4,17,65.72,28.16,0.53,5.55,79.01
7.5,-72.5,2022,4,18,0.88,17.69,0.26,2.75,87.77
8.5,-72.5,2022,4,18,0.17,29.33,0.48,5.05,64.8
9.5,-72.5,2022,4,18,0.0,28.34,0.53,5.57,75.73
10.5,-72.5,2022,4,18,0.0,25.02,0.52,5.5,74.83
11.5,-72.5,2022,4,18,32.87,27.65,0.58,6.08,79.22
7.5,-72.5,2022,4,19,6.94,17.24,0.37,3.86,88.6
8.5,-72.5,2022,4,19,2.75,28.43,0.39,4.11,68.75
9.5,-72.5,2022,4,19,17.33,27.73,0.43,4.49,79.86
10.5,-72.5,2022,4,19,20.12,23.89,0.44,4.59,83.7
11.5,-72.5,2022,4,19,14.74,27.23,0.47,4.99,84.23
7.5,-72.5,2022,4,20,8.98,17.6,0.36,3.72,84.15
8.5,-72.5,2022,4,20,1.6,26.77,0.53,5.6,79.82
9.5,-72.5,2022,4,20,5.38,27.03,0.58,6.05,84.49
10.5,-72.5,2022,4,20,25.85,22.56,0.37,3.93,90.35
11.5,-72.5,2022,4,20,25.0,27.18,0.38,4.03,83.89
7.5,-72.5,2022,4,21,16.24,17.78,0.32,3.32,84.83
8.5,-72.5,2022,4,21,5.95,27.06,0.4,4.16,73.4
9.5,-72.5,2022,4,21,33.15,26.54,0.53,5.55,82.42
10.5,-72.5,2022,4,21,31.5,23.35,0.5,5.28,80.72
11.5,-72.5,2022,4,21,16.56,27.47,0.46,4.84,80.32
7.5,-72.5,2022,4,22,7.21,17.53,0.38,4.0,85.07
8.5,-72.5,2022,4,22,3.1,27.77,0.52,5.46,71.03
9.5,-72.5,2022,4,22,9.95,25.53,0.51,5.37,92.72
10.5,-72.5,2022,4,22,17.41,22.09,0.44,4.62,91.64
11.5,-72.5,2022,4,22,17.35,25.67,0.54,5.67,86.73
7.5,-72.5,2022,4,23,1.6,17.02,0.4,4.21,78.87
8.5,-72.5,2022,4,23,0.26,28.19,0.52,5.4,68.04
9.5,-72.5,2022,4,23,13.33,26.92,0.51,5.3,80.53
10.5,-72.5,2022,4,23,12.06,22.75,0.47,4.93,84.48
11.5,-72.5,2022,4,23,5.88,26.29,0.59,6.25,80.3
7.5,-72.5,2022,4,24,18.11,17.41,0.25,2.57,88.09
8.5,-72.5,2022,4,24,2.4,28.33,0.35,3.67,67.45
9.5,-72.5,2022,4,24,0.04,27.64,0.48,4.99,74.38
10.5,-72.5,2022,4,24,0.0,23.83,0.5,5.25,78.09
11.5,-72.5,2022,4,24,7.28,26.82,0.58,6.17,77.64
7.5,-72.5,2022,4,25,1.67,18.21,0.25,2.61,83.44
8.5,-72.5,2022,4,25,0.3,29.45,0.31,3.21,63.56
9.5,-72.5,2022,4,25,0.08,27.59,0.4,4.17,75.34
10.5,-72.5,2022,4,25,0.33,22.69,0.35,3.66,85.65
11.5,-72.5,2022,4,25,3.13,26.24,0.43,4.55,81.28
7.5,-72.5,2022,4,26,1.66,18.84,0.45,4.67,81.31
8.5,-72.5,2022,4,26,0.15,29.45,0.51,5.29,65.99
9.5,-72.5,2022,4,26,0.21,27.17,0.43,4.48,80.57
10.5,-72.5,2022,4,26,0.7,23.15,0.35,3.71,86.35
11.5,-72.5,2022,4,26,0.8,26.71,0.4,4.26,80.25
7.5,-72.5,2022,4,27,0.82,17.9,0.42,4.4,88.21
8.5,-72.5,2022,4,27,0.1,27.08,0.44,4.58,73.07
9.5,-72.5,2022,4,27,0.0,27.67,0.4,4.15,75.95
10.5,-72.5,2022,4,27,0.16,23.64,0.4,4.21,81.19
11.5,-72.5,2022,4,27,0.68,26.72,0.46,4.81,76.61
7.5,-72.5,2022,4,28,3.46,18.13,0.38,3.9,88.04
8.5,-72.5,2022,4,28,0.38,29.06,0.35,3.67,66.06
9.5,-72.5,2022,4,28,0.0,27.74,0.32,3.35,76.21
10.5,-72.5,2022,4,28,0.0,23.76,0.23,2.45,81.89
11.5,-72.5,2022,4,28,0.5,27.14,0.38,4.05,75.31
7.5,-72.5,2022,4,29,0.99,18.24,0.5,5.19,84.98
8.5,-72.5,2022,4,29,0.08,29.6,0.58,6.05,65.14
9.5,-72.5,2022,4,29,0.0,26.91,0.54,5.62,82.98
10.5,-72.5,2022,4,29,0.0,24.44,0.42,4.46,82.27
11.5,-72.5,2022,4,29,0.53,27.49,0.41,4.28,79.0
7.5,-72.5,2022,4,30,3.88,18.05,0.43,4.43,84.15
8.5,-72.5,2022,4,30,0.75,31.9,0.59,6.11,52.34
9.5,-72.5,2022,4,30,2.24,29.77,0.56,5.87,72.28
10.5,-72.5,2022,4,30,2.88,24.88,0.46,4.86,80.11
